employee_id,department,region,tenure,role_level,work_mode,wave,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,uwes_1,uwes_2,uwes_3,pers_1,pers_2,pers_3,tech_1,tech_2,tech_3,just_1,just_2,psys_1,psys_2,esg_1,esg_2
E0061,F,Israel,<1y,lead,hybrid,1,4.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,6.0,4.0,3.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0
E0062,N,Israel,1-3y,mid,remote,1,3.0,3.0,4.0,7.0,4.0,4.0,1.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,7.0,3.0,3.0,5.0,2.0,1.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0
E0063,Other (24),US,1-3y,mid,remote,1,2.0,3.0,3.0,7.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,5.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,3.0,4.0
E0064,Other (24),US,3-5y,mid,onsite,1,4.0,3.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0,7.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0
E0065,P,India,>5y,lead,hybrid,1,3.0,3.0,3.0,8.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,9.0,4.0,3.0,4.0,1.0,2.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0
E0066,K,UK,>5y,junior,hybrid,1,5.0,3.0,5.0,6.0,2.0,5.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,5.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0
E0067,I,US,1-3y,lead,hybrid,1,4.0,3.0,5.0,8.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,7.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0
E0068,M,India,>5y,mid,hybrid,1,3.0,4.0,4.0,7.0,5.0,3.0,2.0,5.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,8.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0
E0069,L,US,>5y,senior,hybrid,1,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,9.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0
E0070,Other (24),UK,3-5y,mid,onsite,1,3.0,4.0,5.0,7.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,1.0,4.0,6.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,3.0
E0071,J,Israel,1-3y,junior,onsite,1,3.0,4.0,3.0,6.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,8.0,4.0,3.0,4.0,4.0,2.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0
E0072,H,India,<1y,junior,remote,1,5.0,5.0,5.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,10.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
E0073,E,Israel,<1y,senior,remote,1,3.0,5.0,4.0,9.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,10.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0
E0074,N,India,1-3y,lead,onsite,1,4.0,2.0,4.0,9.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0
E0075,M,US,<1y,mid,hybrid,1,4.0,4.0,4.0,8.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
E0076,L,India,<1y,mid,remote,1,3.0,1.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0
E0077,D,US,3-5y,mid,hybrid,1,2.0,4.0,4.0,7.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0
E0078,O,UK,<1y,mid,remote,1,2.0,4.0,5.0,6.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0
E0079,L,UK,>5y,junior,onsite,1,4.0,3.0,2.0,6.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,7.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0
E0080,E,Europe,1-3y,junior,onsite,1,3.0,3.0,5.0,7.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0
E0081,Other (24),UK,1-3y,junior,remote,1,1.0,4.0,2.0,8.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0
E0082,C,UK,<1y,mid,remote,1,1.0,3.0,3.0,6.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0
E0083,D,UK,1-3y,lead,hybrid,1,4.0,3.0,5.0,6.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,3.0,5.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
E0084,Other (24),US,1-3y,junior,remote,1,4.0,4.0,4.0,8.0,4.0,5.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0
E0085,N,UK,<1y,mid,hybrid,1,4.0,3.0,5.0,6.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0
E0086,R,US,<1y,mid,hybrid,1,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,6.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0
E0087,P,US,1-3y,mid,remote,1,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0
E0088,C,UK,3-5y,mid,hybrid,1,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,6.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0
E0089,I,India,>5y,junior,hybrid,1,4.0,3.0,5.0,7.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0
E0090,G,Europe,3-5y,senior,onsite,1,4.0,3.0,4.0,7.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,5.0,8.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0
E0091,Other (24),UK,1-3y,mid,onsite,1,5.0,5.0,4.0,10.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,3.0,4.0,2.0,5.0,3.0,2.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0
E0092,K,UK,1-3y,senior,remote,1,1.0,4.0,4.0,9.0,3.0,2.0,1.0,3.0,3.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,8.0,3.0,1.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0
E0093,Other (24),UK,1-3y,lead,onsite,1,2.0,4.0,3.0,6.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,7.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0
E0094,Other (24),UK,1-3y,junior,hybrid,1,4.0,5.0,5.0,10.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,7.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,2.0
E0095,L,UK,1-3y,mid,remote,1,3.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0
E0096,B,UK,1-3y,junior,onsite,1,3.0,5.0,3.0,6.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,10.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0
E0097,C,UK,>5y,mid,hybrid,1,3.0,4.0,3.0,9.0,4.0,3.0,2.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,8.0,2.0,2.0,5.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,3.0
E0098,Q,Europe,1-3y,mid,remote,1,4.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,3.0,3.0,5.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,6.0,3.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0
E0099,F,US,3-5y,mid,hybrid,1,4.0,4.0,5.0,6.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,9.0,4.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0
E0100,C,UK,<1y,mid,hybrid,1,4.0,3.0,5.0,10.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,10.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0
E0101,I,UK,3-5y,senior,hybrid,1,3.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,1.0,5.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0
E0102,J,Israel,3-5y,mid,hybrid,1,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,5.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,5.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0
E0103,Other (24),India,>5y,senior,hybrid,1,3.0,5.0,5.0,7.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0
E0104,Other (24),US,<1y,junior,remote,1,3.0,3.0,4.0,10.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,8.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
E0105,P,India,1-3y,mid,remote,1,3.0,4.0,2.0,5.0,4.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,7.0,4.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0
E0106,M,US,3-5y,senior,onsite,1,4.0,3.0,3.0,9.0,4.0,5.0,5.0,3.0,4.0,5.0,2.0,4.0,3.0,2.0,5.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,2.0,4.0,5.0,2.0,6.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0
E0107,E,UK,>5y,senior,onsite,1,5.0,5.0,5.0,9.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,9.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0
E0108,P,Europe,1-3y,senior,hybrid,1,4.0,5.0,5.0,7.0,5.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,8.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0
E0109,C,US,1-3y,mid,hybrid,1,3.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,7.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0
E0110,J,UK,1-3y,mid,remote,1,3.0,3.0,3.0,6.0,3.0,5.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,8.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0
E0111,Other (24),UK,<1y,senior,hybrid,1,2.0,4.0,4.0,6.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,5.0,5.0
E0112,B,UK,<1y,junior,remote,1,3.0,5.0,5.0,6.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,5.0,9.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0
E0113,K,Israel,1-3y,mid,hybrid,1,3.0,3.0,3.0,6.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0
E0114,O,UK,1-3y,senior,onsite,1,3.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,5.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,5.0,5.0,4.0,3.0,3.0
E0115,O,US,1-3y,mid,hybrid,1,2.0,4.0,3.0,6.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
E0116,Q,India,1-3y,senior,remote,1,4.0,5.0,5.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,8.0,5.0,2.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0
E0117,Other (24),US,>5y,junior,hybrid,1,3.0,4.0,3.0,9.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0
E0118,I,Europe,1-3y,junior,hybrid,1,3.0,2.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,8.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0
E0119,E,India,1-3y,senior,hybrid,1,3.0,5.0,4.0,9.0,5.0,3.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,8.0,3.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0
E0120,M,UK,1-3y,junior,onsite,1,3.0,3.0,3.0,6.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,2.0,3.0,5.0,3.0,1.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0,4.0
E0121,Other (24),India,<1y,mid,remote,1,3.0,4.0,4.0,10.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,6.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,4.0,5.0,4.0,4.0
E0122,Other (24),Europe,<1y,mid,onsite,1,2.0,2.0,5.0,6.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,5.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,6.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,2.0,3.0,2.0,2.0,3.0,4.0
